cert,name,state,city,method,pe_date,overall,assets_k,inv,svc,file_id,svc_gap,in_old_universe
21220,Brickell Bank,FL,MIAMI,Intermediate Small Bank Evaluation,05/01/2019,Satisfactory,478242.0,High Satisfactory,High Satisfactory,2018/21220_181210.PDF,False,False
58278,Golden Valley Bank,CA,CHICO,Intermediate Small Bank Evaluation,03/01/2023,Satisfactory,478089.0,,,2022/58278_220913.PDF,False,False
14974,First State Bank and Trust,KS,TONGANOXIE,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,474333.0,,,2024/14974_240909.PDF,False,False
16075,Rayne State Bank & Trust Company,LA,RAYNE,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,474321.0,,,2023/16075_230117.PDF,False,False
39,Robertson Banking Company,AL,DEMOPOLIS,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,474020.0,,,2025/39_250520.PDF,False,False
26799,EvaBank,AL,EVA,Intermediate Small Bank Evaluation,04/01/2026,Satisfactory,473387.0,,,2025/26799_251027.PDF,False,False
58588,Partners Bank of California,CA,MISSION VIEJO,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,472887.0,,,2024/58588_241211.PDF,False,False
14812,TS Bank,IA,TREYNOR,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,472359.0,,,2025/14812_250825.PDF,False,False
28454,Anchor Bank,WA,ABERDEEN,Intermediate Small Bank Evaluation,06/01/2018,Satisfactory,472203.0,High Satisfactory,High Satisfactory,2017/28454_171227.PDF,False,False
3614,Casey State Bank,IL,CASEY,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,471896.0,,,2024/3614_240722.PDF,False,False
9760,Community Bank Mankato,MN,VERNON CENTER,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,471631.0,,,2023/9760_230501.PDF,False,False
27269,Dean Co-operative Bank,MA,FRANKLIN,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,471025.0,,,2025/27269_250113.PDF,False,False
22065,Grand Bank,OK,TULSA,Intermediate Small Bank Evaluation,12/01/2021,Satisfactory,470973.0,High Satisfactory,Outstanding,2021/22065_210816.PDF,False,False
26522,The Bank,KS,OBERLIN,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,470364.0,,,2024/26522_240422.PDF,False,False
15699,Pineland Bank,GA,ALMA,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,469875.0,,,2024/15699_240624.PDF,False,False
34643,Sunstate Bank,FL,MIAMI,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,469336.0,,,2022/34643_221121.PDF,False,False
1635,Bank of Kirksville,MO,KIRKSVILLE,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,468428.0,,,2023/1635_230424.PDF,False,False
10378,The Bank of New Glarus,WI,NEW GLARUS,Intermediate Small Bank Evaluation,04/01/2024,Outstanding,467169.0,,,2023/10378_231127.PDF,False,False
8798,Cottonport Bank,LA,COTTONPORT,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,466872.0,,,2023/8798_230206.PDF,False,False
35365,Bank of Oak Ridge,NC,OAK RIDGE,Intermediate Small Bank Evaluation,04/01/2020,Satisfactory,466828.0,High Satisfactory,High Satisfactory,2019/35365_190923.PDF,False,False
15966,Fulton Savings Bank,NY,FULTON,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,465206.0,,,2023/15966_230807.PDF,False,False
35022,"Citizens First Bank, Inc.",KY,BOWLING GREEN,Intermediate Small Bank Evaluation,06/01/2018,Satisfactory,465120.0,High Satisfactory,High Satisfactory,2018/35022_180122.PDF,False,False
10956,Northview Bank,MN,SANDSTONE,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,465081.0,,,2025/10956_250430.PDF,False,False
12113,Germantown Trust & Savings Bank,IL,BREESE,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,464582.0,,,2023/12113_230626.PDF,False,False
6078,One American Bank,SD,CENTERVILLE,Intermediate Small Bank Evaluation,08/01/2025,Needs to Improve,463949.0,,,2024/6078_240805.PDF,False,False
34038,Time Bank,IL,PARK RIDGE,Intermediate Small Bank Evaluation,04/01/2025,Satisfactory,463148.0,,,2024/34038_240923.PDF,False,False
14735,"First Community Bank of the Heartland, Inc.",KY,CLINTON,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,462186.0,,,2025/14735_250715.PDF,False,False
9037,Mound City Bank,WI,PLATTEVILLE,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,462078.0,,,2023/9037_230515.PDF,False,False
16976,Community State Bank of Orbisonia,PA,ORBISONIA,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,461938.0,,,2025/16976_250707.PDF,False,False
11347,Grinnell State Bank,IA,GRINNELL,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,461641.0,,,2023/11347_230706.PDF,False,False
2326,AVB Bank,OK,BROKEN ARROW,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,460993.0,,,2023/2326_231204.PDF,False,False
57373,Oregon Coast Bank,OR,NEWPORT,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,460700.0,,,2024/57373_241105.PDF,False,False
15323,Silver Lake Bank,KS,TOPEKA,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,460473.0,,,2024/15323_240715.PDF,False,False
12331,State Bank of Chilton,WI,CHILTON,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,460416.0,,,2024/12331_240624.PDF,False,False
11539,Enterprise Bank of South Carolina,SC,EHRHARDT,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,459189.0,,,2025/11539_250106.PDF,False,False
27824,Salem Co-operative Bank,NH,SALEM,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,458925.0,,,2023/27824_230320.PDF,False,False
59051,Urban Partnership Bank,IL,CHICAGO,Intermediate Small Bank Evaluation,09/01/2018,Outstanding,458899.0,Outstanding,Outstanding,2018/59051_180312.PDF,False,False
35333,Oak Bank,WI,FITCHBURG,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,458228.0,,,2023/35333_231113.PDF,False,False
11491,The Citizens Bank of Clovis,NM,CLOVIS,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,458004.0,,,2023/11491_231023.PDF,False,False
1047,Bank & Trust Company,IL,LITCHFIELD,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,457601.0,,,2023/1047_231218.PDF,False,False
245,Raccoon Valley Bank,IA,PERRY,Intermediate Small Bank Evaluation,03/01/2025,Satisfactory,457467.0,,,2024/245_240715.PDF,False,False
9366,Peoples Bank,MS,MENDENHALL,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,457208.0,,,2023/9366_230821.PDF,False,False
15305,The Denison State Bank,KS,HOLTON,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,456950.0,,,2025/15305_250929.PDF,False,False
8120,"Magnolia Bank, Incorporated",KY,ELIZABETHTOWN,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,452507.0,,,2022/8120_221011.PDF,False,False
16442,Citizens Bank of Florida,FL,OVIEDO,Intermediate Small Bank Evaluation,06/01/2021,Satisfactory,452253.0,High Satisfactory,High Satisfactory,2021/16442_210302.PDF,False,False
35417,TriStar Bank,TN,DICKSON,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,452118.0,,,2023/35417_231026.PDF,False,False
29690,First Federal Savings Bank,IN,HUNTINGTON,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,452007.0,,,2023/29690_230714.PDF,False,False
21329,NBT Financial Bank,TX,FORT WORTH,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,451922.0,,,2024/21329_240513.PDF,False,False
1808,Better Banks,IL,PEORIA,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,451074.0,,,2023/1808_230814.PDF,False,False
27233,Peoples Independent Bank,AL,BOAZ,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,449260.0,,,2024/27233_240520.PDF,False,False
57626,1st State Bank,MI,SAGINAW,Intermediate Small Bank Evaluation,12/01/2025,Satisfactory,449175.0,,,2025/57626_250707.PDF,False,False
28836,United Savings Bank,PA,PHILADELPHIA,Intermediate Small Bank Evaluation,07/01/2026,Satisfactory,448273.0,,,2026/28836_260223.PDF,False,False
22081,Magnolia State Bank,MS,BAY SPRINGS,Intermediate Small Bank Evaluation,10/01/2022,Satisfactory,448065.0,,,2022/PPE22081-000000008.PDF,False,False
10168,First Farmers & Merchants Bank,MN,CANNON FALLS,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,447074.0,,,2023/10168_230315.PDF,False,False
58556,Gold Coast Bank,IL,CHICAGO,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,446760.0,,,2023/58556_230911.PDF,False,False
9327,Farmers-Merchants Bank & Trust Company,LA,BREAUX BRIDGE,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,445259.0,,,2024/9327_241112.PDF,False,False
175,The Commercial Bank,GA,CRAWFORD,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,445201.0,,,2024/175_240520.PDF,False,False
11159,Texas Champion Bank,TX,CORPUS CHRISTI,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,444038.0,,,2025/11159_250331.PDF,False,False
14327,Horizon Bank,NE,WAVERLY,Intermediate Small Bank Evaluation,10/01/2024,Needs to Improve,443196.0,,,2024/14327_240513.PDF,False,False
28868,Broadstreet Bank S S B,TX,MINEOLA,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,442449.0,,,2025/28868_250428.PDF,False,False
17280,The Bank of Tioga,ND,TIOGA,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,441944.0,,,2025/17280_250908.PDF,False,False
9168,Wayne County Bank,TN,WAYNESBORO,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,441191.0,,,2023/9168_230623.PDF,False,False
90268,Seamen's Bank,MA,PROVINCETOWN,Intermediate Small Bank Evaluation,04/01/2025,Outstanding,440195.0,,,2024/90268_241015.PDF,False,False
22308,West Michigan Community Bank,MI,HUDSONVILLE,Intermediate Small Bank Evaluation,10/01/2018,Satisfactory,439538.0,High Satisfactory,High Satisfactory,2018/22308_180521.PDF,False,False
10111,Ohnward Bank & Trust,IA,CASCADE,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,439493.0,,,2025/10111_250203.PDF,False,False
8172,Lake-Osceola State Bank,MI,BALDWIN,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,439418.0,,,2024/8172_240116.PDF,False,False
35005,Coastal Commerce Bank,LA,HOUMA,Intermediate Small Bank Evaluation,03/01/2018,Satisfactory,439168.0,High Satisfactory,Outstanding,2017/35005_170919.PDF,False,False
17672,The Citizens State Bank,KS,MOUNDRIDGE,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,438355.0,,,2025/17672_250623.PDF,False,False
15703,Town & Country Bank and Trust Company,KY,BARDSTOWN,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,438214.0,,,2023/15703_231010.PDF,False,False
28747,Hoyne Savings Bank,IL,CHICAGO,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,438084.0,,,2024/28747_240903.PDF,False,False
28567,Roselle Bank,NJ,ROSELLE,Intermediate Small Bank Evaluation,11/01/2019,Satisfactory,437518.0,High Satisfactory,High Satisfactory,2019/28567_190722.PDF,False,False
57359,American Eagle Bank,IL,SOUTH ELGIN,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,436640.0,,,2024/57359_240506.PDF,False,False
13712,The Libertyville Savings Bank,IA,FAIRFIELD,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,433625.0,,,2023/13712_230207.PDF,False,False
15286,Northern State Bank of Thief River Falls,MN,THIEF RIVER FALLS,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,433534.0,,,2023/15286_231030.PDF,False,False
9465,Alva State Bank & Trust Company,OK,ALVA,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,433233.0,,,2023/9465_230410.PDF,False,False
16116,Nebraska Bank,NE,DODGE,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,432628.0,,,2024/16116_240408.PDF,False,False
15808,Iowa State Bank,IA,DES MOINES,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,432230.0,,,2024/15808_240528.PDF,False,False
950,Iowa State Bank,IA,ALGONA,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,431598.0,,,2023/950_230530.PDF,False,False
27119,Northmark Bank,MA,NORTH ANDOVER,Intermediate Small Bank Evaluation,05/01/2021,Satisfactory,431578.0,High Satisfactory,High Satisfactory,2020/27119_201130.PDF,False,False
15463,State Bank of De Kalb,TX,DE KALB,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,429975.0,,,2023/15463_231023.PDF,False,False
1868,The Bank of Tescott,KS,TESCOTT,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,429812.0,,,2023/1868_230501.PDF,False,False
25267,TruBank,IA,INDIANOLA,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,428495.0,,,2023/25267_230814.PDF,False,False
12266,Mechanics & Farmers Bank,NC,DURHAM,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,427985.0,,,2024/12266_240625.PDF,False,False
18384,Northeast Security Bank,IA,SUMNER,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,427617.0,,,2023/18384_230417.PDF,False,False
197,Alliance Bank,IN,FRANCESVILLE,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,426280.0,,,2024/197_241203.PDF,False,False
8094,NSB Bank,IA,MASON CITY,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,425943.0,,,2023/8094_231011.PDF,False,False
15477,Citizens Bank of Americus,GA,AMERICUS,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,425564.0,,,2024/15477_241011.PDF,False,False
33316,"ANZ Guam, Inc.",GU,HAGATNA,Intermediate Small Bank Evaluation,05/01/2022,Outstanding,425373.0,Outstanding,Outstanding,2021/33316_211012.PDF,False,False
769,The Farmers Bank and Savings Company,OH,POMEROY,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,424222.0,,,2023/769_231211.PDF,False,False
17636,Astra Bank,KS,SCANDIA,Intermediate Small Bank Evaluation,03/01/2025,Satisfactory,423925.0,,,2024/17636_241028.PDF,False,False
14546,New Era Bank,MO,FREDERICKTOWN,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,423395.0,,,2023/14546_230620.PDF,False,False
15669,MCBank,TX,GOLDTHWAITE,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,423324.0,,,2024/15669_240108.PDF,False,False
11767,FreedomBank,IA,ELKADER,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,423139.0,,,2023/11767_231127.PDF,False,False
10474,Citizens State Bank,IL,LENA,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,422945.0,,,2025/10474_250428.PDF,False,False
28401,Eureka Savings Bank,IL,LA SALLE,Intermediate Small Bank Evaluation,03/01/2026,Satisfactory,422642.0,,,2025/28401_251103.PDF,False,False
10101,The Napoleon State Bank,IN,NAPOLEON,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,422078.0,High Satisfactory,High Satisfactory,2023/10101_230608.PDF,False,False
11113,Hamlin Bank and Trust Company,PA,SMETHPORT,Large Bank Evaluation,01/01/2025,Satisfactory,421614.0,Low Satisfactory,Low Satisfactory,2024/11113_240715.PDF,True,True
14113,The Peoples State Bank,IN,ELLETTSVILLE,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,421038.0,,,2023/14113_230126.PDF,False,False
15205,Bank3,TN,MEMPHIS,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,419057.0,,,2023/15205_230130.PDF,False,False
15466,West Texas State Bank,TX,ODESSA,Intermediate Small Bank Evaluation,07/01/2019,Satisfactory,417489.0,Outstanding,High Satisfactory,2019/15466_190204.PDF,False,False
1660,Farmers and Merchants Bank of South Carolina,SC,HOLLY HILL,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,416467.0,,,2025/1660_250602.PDF,False,False
35479,Mariner's Bank,NJ,EDGEWATER,Intermediate Small Bank Evaluation,12/01/2020,Satisfactory,415241.0,High Satisfactory,High Satisfactory,2020/35479_200727.PDF,False,False
17598,Soy Capital Bank and Trust Company,IL,DECATUR,Intermediate Small Bank Evaluation,03/01/2018,Outstanding,415167.0,Outstanding,Outstanding,2017/17598_170919.PDF,False,False
16968,The Peoples Bank,SC,IVA,Intermediate Small Bank Evaluation,05/01/2025,Satisfactory,415019.0,,,2024/16968_241016.PDF,False,False
18698,Texas State Bank,TX,SAN ANGELO,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,414837.0,,,2023/18698_230612.PDF,False,False
22551,First Texas Bank,TX,KILLEEN,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,413115.0,,,2023/22551_230925.PDF,False,False
13303,Bank of England,AR,ENGLAND,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,412782.0,,,2024/13303_240401.PDF,False,False
1376,Citizens Bank & Trust Company,LA,PLAQUEMINE,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,410904.0,,,2023/1376_230710.PDF,False,False
33761,Village Bank,MN,SAINT FRANCIS,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,410440.0,,,2024/33761_240425.PDF,False,False
28841,Community Savings Bank,IL,CHICAGO,Intermediate Small Bank Evaluation,12/01/2025,Outstanding,408191.0,,,2025/28841_250519.PDF,False,False
14730,Frontier Bank,CO,LAMAR,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,407584.0,,,2023/14730_230918.PDF,False,False
13025,Farmers Savings Bank,WI,MINERAL POINT,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,407551.0,,,2024/13025_240506.PDF,False,False
27086,Charlotte State Bank & Trust,FL,PORT CHARLOTTE,Intermediate Small Bank Evaluation,09/01/2020,Satisfactory,407359.0,High Satisfactory,High Satisfactory,2020/27086_200518.PDF,False,False
57073,Community Bank of Santa Maria,CA,SANTA MARIA,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,405527.0,,,2025/57073_250203.PDF,False,False
28151,West Town Bank & Trust,IL,NORTH RIVERSIDE,Strategic Plan Evaluation,04/01/2022,Satisfactory,402932.0,,,2021/28151_211129.PDF,False,False
18237,Jewett City Savings Bank,CT,JEWETT CITY,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,401888.0,,,2022/18237_221215.PDF,False,False
35013,Premier Community Bank,OR,HILLSBORO,Intermediate Small Bank Evaluation,06/01/2018,Satisfactory,400294.0,High Satisfactory,High Satisfactory,2018/35013_180108.PDF,False,False
26393,The Pittsfield Co-operative Bank,MA,PITTSFIELD,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,399377.0,,,2023/26393_230313.PDF,False,False
12327,Bank of Mauston,WI,MAUSTON,Intermediate Small Bank Evaluation,11/01/2024,Satisfactory,399068.0,,,2024/12327_240715.PDF,False,False
2710,"First State Bank of the Southeast, Inc",KY,MIDDLESBORO,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,399059.0,,,2024/2710_240806.PDF,False,False
5796,Earlham Savings Bank,IA,WEST DES MOINES,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,398393.0,,,2023/5796_230130.PDF,False,False
17476,Mechanics' Savings Bank,ME,AUBURN,Intermediate Small Bank Evaluation,06/01/2018,Satisfactory,396476.0,High Satisfactory,High Satisfactory,2018/17476_180108.PDF,False,False
23376,"First Jackson Bank, Inc.",AL,STEVENSON,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,395288.0,,,2023/23376_230213.PDF,False,False
25127,Points West Community Bank,NE,SIDNEY,Intermediate Small Bank Evaluation,03/01/2019,Satisfactory,392802.0,High Satisfactory,High Satisfactory,2018/25127_181001.PDF,False,False
14720,First Community Bank,AL,CHATOM,Intermediate Small Bank Evaluation,03/01/2018,Satisfactory,391596.0,High Satisfactory,High Satisfactory,2017/14720_170906.PDF,False,False
7909,Marion Center Bank,PA,INDIANA,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,391412.0,,,2023/7909_231010.PDF,False,False
58148,Milestone Bank,UT,SALT LAKE CITY,Wholesale Bank Evaluation,01/01/2026,Satisfactory,391045.0,,,2025/58148_250825.PDF,False,False
28222,Haddon Savings Bank,NJ,HADDON HEIGHTS,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,389740.0,,,2022/28222_221212.PDF,False,False
29188,Fox Valley Savings Bank,WI,FOND DU LAC,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,389194.0,,,2023/29188_230605.PDF,False,False
