geoid,county,state,pop_poverty_universe,pop_under_130_fpl,pop_under_200_fpl,snap_hh,poor_hh,eligible_unenrolled,method
39173,"Wood County, OH",OH,125891,19767,32081,3766.0,7423.0,126,FNS state total allocated by share of under-130% FPL population
46071,"Jackson County, SD",SD,2729,1411,1885,195.0,314.0,126,FNS state total allocated by share of under-130% FPL population
13083,"Dade County, GA",GA,15096,1990,4479,640.0,551.0,125,FNS state total allocated by share of under-130% FPL population
20095,"Kingman County, KS",KS,7049,1160,2435,207.0,330.0,125,FNS state total allocated by share of under-130% FPL population
22001,"Acadia Parish, LA",LA,56134,17952,26355,5390.0,5870.0,125,FNS state total allocated by share of under-130% FPL population
39145,"Scioto County, OH",OH,69371,19598,29877,6527.0,6493.0,125,FNS state total allocated by share of under-130% FPL population
46123,"Tripp County, SD",SD,5366,1400,2124,231.0,338.0,125,FNS state total allocated by share of under-130% FPL population
13079,"Crawford County, GA",GA,12016,1970,3525,640.0,617.0,124,FNS state total allocated by share of under-130% FPL population
16061,"Lewis County, ID",ID,3657,843,1559,155.0,244.0,124,FNS state total allocated by share of under-130% FPL population
18159,"Tipton County, IN",IN,15137,2051,3502,421.0,606.0,124,FNS state total allocated by share of under-130% FPL population
19061,"Dubuque County, IA",IA,95304,13240,21410,3275.0,4371.0,124,FNS state total allocated by share of under-130% FPL population
20159,"Rice County, KS",KS,8745,1152,2668,269.0,398.0,124,FNS state total allocated by share of under-130% FPL population
30061,"Mineral County, MT",MT,4865,892,1667,295.0,231.0,124,FNS state total allocated by share of under-130% FPL population
40089,"McCurtain County, OK",OK,30484,8548,13516,2376.0,2444.0,124,FNS state total allocated by share of under-130% FPL population
40113,"Osage County, OK",OK,44245,8559,15170,2418.0,2343.0,124,FNS state total allocated by share of under-130% FPL population
40115,"Ottawa County, OK",OK,29201,8526,14041,2096.0,2347.0,124,FNS state total allocated by share of under-130% FPL population
31067,"Gage County, NE",NE,21325,3536,6164,1016.0,1212.0,123,FNS state total allocated by share of under-130% FPL population
32019,"Lyon County, NV",NV,61417,9654,16921,2603.0,2813.0,123,FNS state total allocated by share of under-130% FPL population
37149,"Polk County, NC",NC,19564,3650,5583,873.0,1346.0,123,FNS state total allocated by share of under-130% FPL population
18101,"Martin County, IN",IN,9677,2020,2864,284.0,559.0,122,FNS state total allocated by share of under-130% FPL population
30057,"Madison County, MT",MT,9152,873,1814,132.0,256.0,122,FNS state total allocated by share of under-130% FPL population
37015,"Bertie County, NC",NC,15649,3635,6922,1706.0,1257.0,122,FNS state total allocated by share of under-130% FPL population
49025,"Kane County, UT",UT,7929,1049,1985,82.0,372.0,122,FNS state total allocated by share of under-130% FPL population
18125,"Pike County, IN",IN,11971,1996,3119,478.0,568.0,121,FNS state total allocated by share of under-130% FPL population
38057,"Mercer County, ND",ND,8181,1164,1859,98.0,300.0,121,FNS state total allocated by share of under-130% FPL population
39045,"Fairfield County, OH",OH,159487,18983,36002,5469.0,5132.0,121,FNS state total allocated by share of under-130% FPL population
27093,"Meeker County, MN",MN,23099,3323,5668,788.0,831.0,120,FNS state total allocated by share of under-130% FPL population
29117,"Livingston County, MO",MO,13060,2409,4441,557.0,694.0,120,FNS state total allocated by share of under-130% FPL population
48267,"Kimble County, TX",TX,4323,671,1369,232.0,261.0,120,FNS state total allocated by share of under-130% FPL population
16063,"Lincoln County, ID",ID,5292,809,1614,111.0,228.0,119,FNS state total allocated by share of under-130% FPL population
27057,"Hubbard County, MN",MN,21579,3295,6216,917.0,1146.0,119,FNS state total allocated by share of under-130% FPL population
29053,"Cooper County, MO",MO,15534,2388,4487,420.0,772.0,119,FNS state total allocated by share of under-130% FPL population
30071,"Phillips County, MT",MT,4125,855,1530,124.0,88.0,119,FNS state total allocated by share of under-130% FPL population
51181,"Surry County, VA",VA,6508,1001,1744,266.0,291.0,119,FNS state total allocated by share of under-130% FPL population
54045,"Logan County, WV",WV,30477,8972,13587,3566.0,2549.0,119,FNS state total allocated by share of under-130% FPL population
29123,"Madison County, MO",MO,12481,2379,4123,629.0,606.0,118,FNS state total allocated by share of under-130% FPL population
48191,"Hall County, TX",TX,2775,663,1262,163.0,177.0,118,FNS state total allocated by share of under-130% FPL population
13093,"Dooly County, GA",GA,8556,1852,3983,709.0,493.0,117,FNS state total allocated by share of under-130% FPL population
13315,"Wilcox County, GA",GA,6990,1864,3138,527.0,563.0,117,FNS state total allocated by share of under-130% FPL population
22061,"Lincoln Parish, LA",LA,43531,16832,22523,4411.0,5935.0,117,FNS state total allocated by share of under-130% FPL population
27015,"Brown County, MN",MN,24753,3260,6121,717.0,1160.0,117,FNS state total allocated by share of under-130% FPL population
29186,"Ste. Genevieve County, MO",MO,18060,2352,4814,467.0,661.0,117,FNS state total allocated by share of under-130% FPL population
54069,"Ohio County, WV",WV,39469,8812,13933,3393.0,3552.0,117,FNS state total allocated by share of under-130% FPL population
29121,"Macon County, MO",MO,14949,2334,4855,521.0,759.0,116,FNS state total allocated by share of under-130% FPL population
13289,"Twiggs County, GA",GA,7695,1823,2838,631.0,586.0,115,FNS state total allocated by share of under-130% FPL population
48385,"Real County, TX",TX,2708,646,1052,163.0,212.0,115,FNS state total allocated by share of under-130% FPL population
51159,"Richmond County, VA",VA,7465,968,2004,335.0,324.0,115,FNS state total allocated by share of under-130% FPL population
54025,"Greenbrier County, WV",WV,31647,8645,12922,2697.0,3046.0,115,FNS state total allocated by share of under-130% FPL population
02013,"Aleutians East Borough, AK",AK,3457,605,1184,152.0,132.0,114,FNS state total allocated by share of under-130% FPL population
20073,"Greenwood County, KS",KS,5844,1055,2002,324.0,412.0,114,FNS state total allocated by share of under-130% FPL population
32510,"Carson City, NV",NV,55563,8959,16114,2432.0,2729.0,114,FNS state total allocated by share of under-130% FPL population
39003,"Allen County, OH",OH,98208,17868,32864,5691.0,5679.0,114,FNS state total allocated by share of under-130% FPL population
39119,"Muskingum County, OH",OH,84346,17830,29224,6638.0,5195.0,114,FNS state total allocated by share of under-130% FPL population
51021,"Bland County, VA",VA,5389,958,1846,119.0,272.0,114,FNS state total allocated by share of under-130% FPL population
54059,"Mingo County, WV",WV,22350,8629,12227,3397.0,3161.0,114,FNS state total allocated by share of under-130% FPL population
54079,"Putnam County, WV",WV,56730,8578,15076,2998.0,2430.0,114,FNS state total allocated by share of under-130% FPL population
29079,"Grundy County, MO",MO,9488,2272,3723,458.0,788.0,113,FNS state total allocated by share of under-130% FPL population
48333,"Mills County, TX",TX,4320,634,1215,238.0,157.0,113,FNS state total allocated by share of under-130% FPL population
51036,"Charles City County, VA",VA,6585,950,1870,309.0,326.0,113,FNS state total allocated by share of under-130% FPL population
56011,"Crook County, WY",WY,7410,549,1532,18.0,179.0,113,FNS state total allocated by share of under-130% FPL population
40083,"Logan County, OK",OK,50492,7706,14837,1907.0,2029.0,112,FNS state total allocated by share of under-130% FPL population
46067,"Hutchinson County, SD",SD,7139,1256,1735,231.0,306.0,112,FNS state total allocated by share of under-130% FPL population
21201,"Robertson County, KY",KY,2225,674,1182,148.0,188.0,111,FNS state total allocated by share of under-130% FPL population
48087,"Collingsworth County, TX",TX,2528,620,797,169.0,172.0,111,FNS state total allocated by share of under-130% FPL population
18007,"Benton County, IN",IN,8603,1819,3090,403.0,391.0,110,FNS state total allocated by share of under-130% FPL population
38055,"McLean County, ND",ND,9648,1056,1768,166.0,403.0,110,FNS state total allocated by share of under-130% FPL population
39103,"Medina County, OH",OH,182007,17178,30967,4760.0,4995.0,110,FNS state total allocated by share of under-130% FPL population
48151,"Fisher County, TX",TX,3607,615,1170,218.0,234.0,110,FNS state total allocated by share of under-130% FPL population
13181,"Lincoln County, GA",GA,7811,1733,3171,349.0,523.0,109,FNS state total allocated by share of under-130% FPL population
18155,"Switzerland County, IN",IN,9760,1792,2806,502.0,417.0,109,FNS state total allocated by share of under-130% FPL population
37173,"Swain County, NC",NC,13607,3238,5815,882.0,1173.0,109,FNS state total allocated by share of under-130% FPL population
39157,"Tuscarawas County, OH",OH,91232,17062,28067,5437.0,5410.0,109,FNS state total allocated by share of under-130% FPL population
40081,"Lincoln County, OK",OK,33787,7519,12459,1968.0,2195.0,109,FNS state total allocated by share of under-130% FPL population
46033,"Custer County, SD",SD,8759,1228,2016,204.0,419.0,109,FNS state total allocated by share of under-130% FPL population
47127,"Moore County, TN",TN,6560,1021,1818,183.0,251.0,109,FNS state total allocated by share of under-130% FPL population
13201,"Miller County, GA",GA,5697,1718,2223,453.0,535.0,108,FNS state total allocated by share of under-130% FPL population
13263,"Talbot County, GA",GA,5695,1723,2717,585.0,647.0,108,FNS state total allocated by share of under-130% FPL population
32007,"Elko County, NV",NV,53188,8474,15127,1781.0,1979.0,108,FNS state total allocated by share of under-130% FPL population
29081,"Harrison County, MO",MO,7972,2145,3482,437.0,561.0,107,FNS state total allocated by share of under-130% FPL population
29093,"Iron County, MO",MO,9099,2155,4036,705.0,773.0,107,FNS state total allocated by share of under-130% FPL population
20189,"Stevens County, KS",KS,5060,981,2435,11.0,163.0,106,FNS state total allocated by share of under-130% FPL population
29115,"Linn County, MO",MO,11678,2133,3872,422.0,604.0,106,FNS state total allocated by share of under-130% FPL population
39169,"Wayne County, OH",OH,112220,16529,32488,3632.0,4383.0,106,FNS state total allocated by share of under-130% FPL population
46007,"Bennett County, SD",SD,3303,1185,2046,156.0,261.0,106,FNS state total allocated by share of under-130% FPL population
54099,"Wayne County, WV",WV,37986,7991,13667,2879.0,2507.0,106,FNS state total allocated by share of under-130% FPL population
22113,"Vermilion Parish, LA",LA,56361,15116,22768,3893.0,4469.0,105,FNS state total allocated by share of under-130% FPL population
29017,"Bollinger County, MO",MO,10418,2117,3695,361.0,652.0,105,FNS state total allocated by share of under-130% FPL population
20147,"Phillips County, KS",KS,4719,966,1637,141.0,336.0,104,FNS state total allocated by share of under-130% FPL population
29135,"Moniteau County, MO",MO,14006,2090,4491,435.0,657.0,104,FNS state total allocated by share of under-130% FPL population
48319,"Mason County, TX",TX,3947,586,1025,80.0,229.0,104,FNS state total allocated by share of under-130% FPL population
51735,"Poquoson city, VA",VA,12590,879,1476,91.0,222.0,104,FNS state total allocated by share of under-130% FPL population
18013,"Brown County, IN",IN,15403,1708,3033,332.0,679.0,103,FNS state total allocated by share of under-130% FPL population
37053,"Currituck County, NC",NC,30401,3056,5420,686.0,973.0,103,FNS state total allocated by share of under-130% FPL population
38067,"Pembina County, ND",ND,6563,993,1836,256.0,255.0,103,FNS state total allocated by share of under-130% FPL population
48295,"Lipscomb County, TX",TX,2861,577,993,61.0,144.0,103,FNS state total allocated by share of under-130% FPL population
20157,"Republic County, KS",KS,4505,948,1674,90.0,197.0,102,FNS state total allocated by share of under-130% FPL population
29139,"Montgomery County, MO",MO,11158,2044,3676,516.0,697.0,102,FNS state total allocated by share of under-130% FPL population
13283,"Treutlen County, GA",GA,6054,1612,2536,504.0,307.0,101,FNS state total allocated by share of under-130% FPL population
27001,"Aitkin County, MN",MN,15824,2811,4854,646.0,1012.0,101,FNS state total allocated by share of under-130% FPL population
48197,"Hardeman County, TX",TX,3427,564,916,168.0,150.0,101,FNS state total allocated by share of under-130% FPL population
20127,"Morris County, KS",KS,5247,925,1662,100.0,295.0,100,FNS state total allocated by share of under-130% FPL population
22117,"Washington Parish, LA",LA,43216,14285,19805,4989.0,4625.0,100,FNS state total allocated by share of under-130% FPL population
40123,"Pontotoc County, OK",OK,37052,6877,12582,2330.0,2180.0,100,FNS state total allocated by share of under-130% FPL population
40133,"Seminole County, OK",OK,22727,6859,10887,2014.0,1995.0,100,FNS state total allocated by share of under-130% FPL population
