PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
06603,6793,17374,1912,4881,9863,61,0.7185337847784484,11684,8986,0.7690859294762068
06604,10352,25356,6055,4297,8769,119,0.4150888717156105,18792,9791,0.521019582801192
06701,13410,41599,5746,7664,17337,112,0.5715137956748695,19790,12794,0.6464881253158161
06702,11680,35857,5676,6004,15681,132,0.5140410958904109,17940,10342,0.5764771460423634
06703,16538,44880,9457,7081,17098,164,0.42816543717499095,26279,14023,0.533620000761064
06801,12142,39131,6174,5968,15677,105,0.49151704826223025,18255,9053,0.49591892632155576
06802,15396,50721,8273,7123,21378,118,0.46265263704858406,19498,10290,0.5277464355318494
06803,11042,34457,5612,5430,15470,125,0.4917587393588118,17812,10747,0.6033572872220975
06804,11268,33944,6610,4658,11190,91,0.4133830315938942,17775,8971,0.5046976090014065
06805,13618,35057,5080,8538,20612,169,0.6269643119400793,21517,14724,0.6842961379374448
06806,9677,30456,4627,5050,12537,104,0.5218559470910407,16054,10320,0.6428304472405632
06807,12614,42448,6844,5770,16274,129,0.45742825432059614,17846,9183,0.5145690911128544
07200,10001,21437,2716,7285,14776,121,0.7284271572842715,15730,11840,0.7527018436109345
07300,6881,15118,2061,4820,10061,76,0.7004795814561837,12345,9828,0.7961117861482382
07401,16007,39914,3730,12277,27576,159,0.7669769475854313,21541,16822,0.7809293904646952
07402,7980,20999,1964,6016,14436,89,0.7538847117794486,12940,10113,0.7815301391035548
07500,15645,44081,8842,6803,17865,153,0.43483541067433684,23413,12445,0.531542305556742
07600,14636,41527,8091,6545,16661,141,0.44718502323039083,20246,10014,0.49461622048799764
07700,9592,24969,4443,5149,11550,90,0.5368015012510425,15448,9573,0.6196918694976696
